id,region,price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,VIN,drive,size,type,paint_color,state
7316304869,gadsden-anniston,27990,2012,gmc,sierra 2500 hd extended cab,good,8 cylinders,gas,68696,clean,other,1GT220CG8CZ231238,4wd,,pickup,black,al
7316244323,gadsden-anniston,29990,2016,chevrolet,colorado extended cab,good,6 cylinders,gas,17302,clean,other,1GCHTCE37G1186784,4wd,,pickup,red,al
7316237509,gadsden-anniston,37590,2019,ford,f150 supercrew cab xl,good,6 cylinders,gas,8663,clean,other,1FTEW1CP2KKC65268,,,pickup,,al
7316236994,gadsden-anniston,0,2018,toyota,highlander,excellent,6 cylinders,gas,42661,clean,automatic,5TDJZRFHXJS544564,,,SUV,red,al
7316044669,gadsden-anniston,0,2011,mercedes-benz,s-class,,8 cylinders,gas,87488,clean,automatic,,rwd,full-size,sedan,black,al
7315969666,gadsden-anniston,18700,2012,gmc,4wd z71,like new,8 cylinders,gas,90000,clean,automatic,,4wd,full-size,pickup,grey,al
7315944467,gadsden-anniston,19000,2011,chevrolet,silverado 1500,good,8 cylinders,gas,187700,clean,automatic,,4wd,full-size,pickup,white,al
7315817801,gadsden-anniston,9800,2004,chevrolet,silverado z71 4x4,good,8 cylinders,gas,218088,clean,automatic,,4wd,,,,al
7315805397,gadsden-anniston,27990,2019,ford,mustang ecoboost coupe 2d,good,,gas,11032,clean,other,1FA6P8TH1K5204551,rwd,,coupe,black,al
7315805371,gadsden-anniston,27990,2014,toyota,tacoma access cab pickup,good,,other,17805,clean,other,5TFTX4CN3EX042751,,,pickup,red,al
7315782449,gadsden-anniston,10500,2007,ford,f-150,excellent,8 cylinders,gas,183000,clean,automatic,,4wd,full-size,truck,white,al
7315775456,gadsden-anniston,16990,2016,kia,forte koup ex coupe 2d,good,,gas,17631,clean,other,KNAFX6A8XG5647822,fwd,,coupe,,al
7315742621,gadsden-anniston,19990,2017,subaru,legacy 2.5i premium sedan,good,,gas,10309,clean,other,4S3BNAC6XH3051466,,,sedan,white,al
7315664264,gadsden-anniston,0,2018,mercedes-benz,e-class,,4 cylinders,gas,17193,clean,automatic,,rwd,mid-size,sedan,white,al
7315583613,gadsden-anniston,0,2013,mercedes-benz,m-class,,6 cylinders,gas,94809,clean,automatic,,rwd,mid-size,SUV,white,al
7315551351,gadsden-anniston,0,2017,ford,expedition el,,6 cylinders,gas,82254,clean,automatic,,rwd,full-size,SUV,black,al
7315391591,gadsden-anniston,37990,2016,chevrolet,camaro ss coupe 2d,good,8 cylinders,gas,9704,clean,other,1G1FF1R79G0140582,rwd,,coupe,red,al
7315291041,gadsden-anniston,31590,2020,mazda,mx-5 miata club,good,,gas,2195,clean,other,JM1NDAC74L0413665,rwd,,other,,al
7315290957,gadsden-anniston,30990,2019,ford,ranger supercrew xl pickup,good,,other,1834,clean,other,1FTER4EH3KLA31326,,,pickup,black,al
7315290971,gadsden-anniston,33590,2014,toyota,tundra crewmax sr5 pickup,good,,other,55251,clean,other,5TFEY5F15EX169621,,,pickup,red,al
7315280557,gadsden-anniston,6900,2010,chevrolet,malibu lt,excellent,6 cylinders,gas,143978,clean,automatic,,,full-size,sedan,white,al
7314909967,gadsden-anniston,31590,2017,jeep,wrangler unlimited sport,good,6 cylinders,gas,30577,clean,other,1C4BJWDG6HL695711,4wd,,other,,al
7314883079,gadsden-anniston,12500,2015,kia,soul,excellent,4 cylinders,gas,51752,clean,automatic,,fwd,compact,hatchback,red,al
7314872940,gadsden-anniston,34590,2018,ford,f150 super cab xl pickup 4d,good,6 cylinders,gas,20856,clean,other,1FTEX1CBXJKD41626,,,pickup,white,al
7314812035,gadsden-anniston,30590,2016,toyota,tacoma double cab sr5,good,,other,30176,clean,other,3TMAZ5CN7GM019182,,,pickup,red,al
7314811987,gadsden-anniston,25590,2015,gmc,sierra 1500 regular cab,good,6 cylinders,other,35290,clean,other,1GTN1TEH9FZ243281,,,pickup,white,al
7314657320,gadsden-anniston,27990,2020,ford,ranger supercab xl pickup,good,,gas,10688,clean,other,1FTER1EH1LLA36301,,,pickup,white,al
7314657173,gadsden-anniston,36990,2015,chevrolet,tahoe lt sport utility,good,8 cylinders,other,51677,clean,other,1GNSCBKC8FR712092,,,other,black,al
7314657159,gadsden-anniston,26990,2016,ford,f150 regular cab xl pickup,good,6 cylinders,gas,14230,clean,other,1FTMF1CP3GKD62143,,,pickup,black,al
7314654769,gadsden-anniston,31590,2019,cadillac,xt4 sport suv 4d,good,,other,12102,clean,other,1GYFZER40KF121673,fwd,,hatchback,black,al
7314354820,gadsden-anniston,0,2018,nissan,altima,excellent,4 cylinders,gas,68043,clean,automatic,1N4AL3AP8JC188880,fwd,,sedan,silver,al
7314346978,gadsden-anniston,0,2016,gmc,sierra 1500,excellent,8 cylinders,gas,185897,clean,automatic,3GTU2MEC5GG161116,4wd,,truck,white,al
7314338089,gadsden-anniston,35,2006,chevrolet,trailblazer,,,gas,161000,clean,automatic,,,,,,al
7314321715,gadsden-anniston,4500,1997,gmc,sonoma sls,excellent,6 cylinders,gas,200500,clean,automatic,,4wd,,,,al
7314280196,gadsden-anniston,8500,2011,nissan,quest s,like new,6 cylinders,gas,121000,clean,automatic,,fwd,full-size,mini-van,white,al
7314279785,gadsden-anniston,8800,2012,hyundai,sonata limited,excellent,4 cylinders,gas,107534,clean,automatic,,,full-size,sedan,blue,al
7314272414,gadsden-anniston,3900,2009,honda,pilot,good,,gas,228000,clean,automatic,,,,SUV,white,al
7313986470,gadsden-anniston,17000,2003,chevrolet,silverado 2500hd,,8 cylinders,diesel,233000,clean,automatic,,4wd,full-size,truck,grey,al
7313946981,gadsden-anniston,28590,2017,ram,1500 quad cab express pickup,good,,other,41816,clean,other,1C6RR7FG2HS618342,4wd,,pickup,,al
7313940976,gadsden-anniston,16590,2016,jeep,renegade sport suv 4d,good,,gas,35835,clean,other,ZACCJBAW9GPC62449,4wd,,other,red,al
7313940797,gadsden-anniston,38590,2011,chevrolet,corvette grand sport,good,8 cylinders,gas,30237,clean,other,1G1YR3DW3B5102190,rwd,,other,red,al
7313940780,gadsden-anniston,24590,2017,chevrolet,silverado 1500 regular,good,6 cylinders,gas,40784,clean,other,1GCNCNEH7HZ118773,,,pickup,white,al
7313656533,gadsden-anniston,8000,2002,ford,f-150,good,8 cylinders,gas,219000,clean,automatic,,4wd,full-size,truck,blue,al
7313484495,gadsden-anniston,3200,2008,mercedes-benz,benz c300,good,,gas,118000,clean,automatic,,,,sedan,,al
7313407830,gadsden-anniston,24590,2013,gmc,sierra 1500 extended cab slt,good,8 cylinders,other,80318,clean,other,1GTR1WE07DZ143724,,,pickup,,al
7313407682,gadsden-anniston,36990,2016,gmc,sierra 2500 hd double cab,good,8 cylinders,gas,23190,clean,other,1GT22REG1GZ401351,4wd,,pickup,black,al
7313364043,gadsden-anniston,0,2018,gmc,sierra 1500,excellent,8 cylinders,gas,61247,clean,automatic,3GTU2NER1JG177864,4wd,,truck,black,al
7313355578,gadsden-anniston,0,2020,dodge,charger,excellent,8 cylinders,gas,8428,clean,automatic,2C3CDXGJ8LH129343,rwd,,sedan,,al
7313325231,gadsden-anniston,25990,2019,ram,1500 classic regular cab,good,8 cylinders,gas,12302,clean,other,3C6JR6DT3KG560649,,,pickup,white,al
7313282359,gadsden-anniston,30990,2017,toyota,tundra double cab sr,good,8 cylinders,gas,41124,clean,other,5TFRM5F17HX120972,,,pickup,red,al
7313056396,gadsden-anniston,5500,2008,dodge,grand caravan,excellent,6 cylinders,gas,174651,clean,automatic,,fwd,full-size,mini-van,silver,al
7312864965,gadsden-anniston,34590,2016,chevrolet,silverado 1500 double,good,6 cylinders,gas,29499,clean,other,1GCVKREH6GZ228691,4wd,,pickup,silver,al
7312837370,gadsden-anniston,0,2015,honda,pilot,excellent,6 cylinders,gas,117034,clean,automatic,5FNYF3H91FB034903,fwd,,SUV,,al
7312830896,gadsden-anniston,27990,2017,chevrolet,colorado extended cab,good,,gas,22120,clean,other,1GCHSCEA7H1203280,,,pickup,,al
7312793809,gadsden-anniston,9500,2010,honda,pilot ex,excellent,6 cylinders,gas,166129,clean,automatic,,4wd,full-size,SUV,red,al
7312792655,gadsden-anniston,29990,2017,jeep,wrangler sport suv 2d,good,6 cylinders,gas,28680,clean,other,1C4AJWAG4HL704941,4wd,,other,black,al
7312780600,gadsden-anniston,34990,2017,gmc,sierra 1500 double cab sle,good,8 cylinders,gas,31728,clean,other,1GTV2MECXHZ377968,4wd,,pickup,white,al
7312639732,gadsden-anniston,29500,2017,jaguar,f-pace,excellent,4 cylinders,gas,68000,clean,automatic,,,full-size,SUV,white,al
7312347656,gadsden-anniston,22990,2012,toyota,tacoma access cab pickup,good,,gas,37725,clean,other,5TFTX4CN6CX015282,,,pickup,white,al
7312347776,gadsden-anniston,26990,2014,chevrolet,silverado 1500 crew,good,6 cylinders,gas,63129,clean,automatic,3GCPCREH5EG437908,,,pickup,black,al
7312342798,gadsden-anniston,33990,2017,ford,mustang gt coupe 2d,good,8 cylinders,gas,9788,clean,other,1FA6P8CF7H5319470,rwd,,coupe,black,al
7312283226,gadsden-anniston,36990,2017,ford,f150 supercrew cab xlt,good,6 cylinders,other,15443,clean,automatic,1FTEW1EG9HFC85502,4wd,,pickup,red,al
7311992949,gadsden-anniston,9000,1972,chevrolet,c20,good,8 cylinders,gas,121000,clean,manual,,rwd,full-size,truck,green,al
7311902464,gadsden-anniston,26590,2020,honda,civic si coupe 2d,good,,gas,9954,clean,other,2HGFC3A51LH751302,fwd,,coupe,silver,al
7311823034,gadsden-anniston,29590,2017,ford,expedition xlt sport,good,6 cylinders,gas,70760,clean,other,1FMJU1JT1HEA52352,4wd,,SUV,blue,al
7311822941,gadsden-anniston,21590,2018,honda,civic ex sedan 4d,good,,gas,7885,clean,other,2HGFC2F74JH589649,fwd,,sedan,,al
7311822840,gadsden-anniston,18990,2018,honda,civic lx sedan 4d,good,,other,31419,clean,other,19XFC2F52JE017469,fwd,,sedan,white,al
7311754055,gadsden-anniston,20288,2015,mercedes-benz,glk,,6 cylinders,gas,48889,clean,automatic,,rwd,compact,SUV,red,al
7311690155,gadsden-anniston,4500,2006,ford,expedition,good,8 cylinders,gas,243000,clean,automatic,,4wd,full-size,SUV,,al
7311440885,gadsden-anniston,4500,2003,bmw,x5,,,gas,172000,clean,automatic,,,,,,al
7311439517,gadsden-anniston,7000,2006,rover,discovery se,,,gas,110000,clean,automatic,,,,,,al
7311402635,gadsden-anniston,22590,2013,ford,f150 super cab xl pickup 4d,good,6 cylinders,other,14169,clean,other,1FTEX1CMXDFB16329,,,pickup,silver,al
7311375992,gadsden-anniston,21590,2016,ram,1500 regular cab tradesman,good,6 cylinders,gas,35391,clean,other,3C6JR6AG7GG225053,,,pickup,black,al
7311359411,gadsden-anniston,700,1996,honda,accord ex,fair,4 cylinders,gas,274250,clean,automatic,,fwd,,,grey,al
7311327742,gadsden-anniston,29990,2012,toyota,tacoma double cab pickup,good,6 cylinders,gas,43182,clean,other,3TMLU4EN4CM085701,4wd,,pickup,white,al
7311300422,gadsden-anniston,38990,2017,jeep,wrangler unlimited rubicon,good,6 cylinders,gas,20676,clean,other,1C4BJWFG3HL547853,4wd,,other,red,al
7311034004,gadsden-anniston,6400,2007,lincoln,mkx,good,6 cylinders,gas,159938,clean,automatic,,,,SUV,white,al
7310898833,gadsden-anniston,31990,2018,audi,q5 premium sport utility 4d,good,,gas,19179,clean,other,WA1ANAFY7J2102310,,,other,,al
7310872388,gadsden-anniston,0,2018,toyota,rav4,excellent,4 cylinders,gas,26804,clean,automatic,JTMWFREV9JJ176672,fwd,,SUV,,al
7310848053,gadsden-anniston,32990,2018,jaguar,e-pace p250 s sport,good,,other,26685,clean,other,SADFJ2FX1J1Z13468,,,other,white,al
7310848036,gadsden-anniston,15590,2013,acura,ilx 2.0l sedan 4d,good,,other,69626,clean,other,19VDE1F54DE012542,fwd,,sedan,,al
7310784883,gadsden-anniston,27990,2018,audi,q5 premium sport utility 4d,good,,gas,31033,clean,other,WA1ANAFY2J2198475,,,other,silver,al
7310707568,gadsden-anniston,0,2014,ram,,,,diesel,0,clean,automatic,,,,other,white,al
7310642600,gadsden-anniston,22500,1936,,Nash,,,gas,1,clean,automatic,,,,,,al
7310633030,gadsden-anniston,14500,1978,,El camino,,,gas,1,clean,automatic,,,,,,al
7310376522,gadsden-anniston,38590,2019,acura,mdx sh-awd w/technology,good,,other,14906,clean,other,5J8YD4H52KL002706,,,other,white,al
7310376655,gadsden-anniston,24990,2014,acura,mdx sh-awd sport utility,good,6 cylinders,gas,52396,clean,automatic,5FRYD4H81EB042046,,,SUV,silver,al
7310363407,gadsden-anniston,0,2016,nissan,maxima,excellent,6 cylinders,gas,152432,clean,automatic,1N4AA6AP8GC417722,fwd,,sedan,black,al
7310315693,gadsden-anniston,7000,2011,ford,escape,good,4 cylinders,gas,126000,clean,automatic,,,mid-size,SUV,blue,al
7310302597,gadsden-anniston,39590,2019,acura,mdx sh-awd w/technology,good,6 cylinders,gas,8919,clean,other,5J8YD4H50KL008682,,,other,,al
7310263899,gadsden-anniston,32990,2018,acura,mdx sh-awd w/technology,good,6 cylinders,gas,31967,clean,other,5J8YD4H59JL010087,,,other,brown,al
7309952340,gadsden-anniston,22000,1932,ford,truck,good,8 cylinders,gas,11000,clean,manual,,rwd,,,,al
7309899099,gadsden-anniston,9700,2014,ford,taurus police interceptor,,6 cylinders,gas,166057,clean,automatic,,,,,grey,al
7309882655,gadsden-anniston,27990,2017,infiniti,qx60 3.5 sport utility,good,6 cylinders,other,26355,clean,other,5N1DL0MN6HC547424,fwd,,other,blue,al
7309841701,gadsden-anniston,0,2019,chevrolet,camaro,excellent,6 cylinders,gas,47971,clean,automatic,1G1FB3DS4K0117299,rwd,,convertible,white,al
7309814856,gadsden-anniston,29990,2018,alfa-romeo,romeo stelvio ti sport,good,,other,26978,clean,other,ZASFAKBN3J7B64774,,,hatchback,,al
7309814810,gadsden-anniston,19990,2015,infiniti,qx60 3.5 sport utility,good,,other,96003,clean,other,5N1AL0MM5FC519184,,,other,silver,al
7309756178,gadsden-anniston,29590,2019,alfa-romeo,romeo stelvio ti sport,good,,other,60984,clean,other,ZASPAKBN6K7C33284,,,hatchback,black,al
7309726995,gadsden-anniston,19500,2014,ram,promaster 2500,excellent,6 cylinders,gas,61661,clean,automatic,,fwd,,van,black,al
7309300494,gadsden-anniston,13590,2010,kia,soul ! wagon 4d,good,,other,94587,clean,other,KNDJT2A25A7095493,,,wagon,black,al
7309278562,gadsden-anniston,0,2019,jeep,compass,excellent,4 cylinders,gas,31383,clean,automatic,3C4NJCCB9KT755719,fwd,,SUV,blue,al
7309263981,gadsden-anniston,15990,2017,hyundai,sonata sport sedan 4d,good,,gas,55105,clean,other,5NPE34AFXHH554118,fwd,,sedan,black,al
7309229499,gadsden-anniston,29590,2018,audi,a6 2.0t premium sedan 4d,good,,gas,13035,clean,other,WAUC8AFC6JN041814,fwd,,sedan,,al
7309197595,gadsden-anniston,38590,2020,lincoln,continental sedan 4d,good,6 cylinders,gas,1772,clean,other,1LN6L9UK4L5602632,fwd,,sedan,black,al
7309141780,gadsden-anniston,0,2015,mercedes-benz,gl-class,,8 cylinders,gas,55215,clean,automatic,,4wd,mid-size,SUV,white,al
7309053439,gadsden-anniston,1,2006,acura,tsx,,,gas,192000,clean,automatic,,,,,,al
7309052288,gadsden-anniston,1,2012,chevrolet,malibu,,,gas,268000,clean,automatic,,,,,,al
7309052050,gadsden-anniston,1,2001,honda,accord,,,gas,210000,clean,automatic,,,,,,al
7309036691,gadsden-anniston,1,2006,honda,accord,,,gas,166000,clean,automatic,,,,,,al
7308815947,gadsden-anniston,0,2016,gmc,yukon,,8 cylinders,gas,85662,clean,automatic,,rwd,full-size,SUV,black,al
7308808435,gadsden-anniston,33990,2017,ram,1500 crew cab tradesman,good,8 cylinders,gas,17033,clean,other,3C6RR7KT7HG794054,4wd,,pickup,blue,al
7308808437,gadsden-anniston,25590,2017,ford,mustang v6 convertible 2d,good,6 cylinders,gas,11325,clean,other,1FATP8EM6H5342611,rwd,,convertible,red,al
7308775381,gadsden-anniston,5500,2003,ford,explorer sport trac,excellent,6 cylinders,gas,191000,clean,automatic,,rwd,sub-compact,truck,silver,al
7308751004,gadsden-anniston,36590,2019,gmc,sierra 1500 limited double,good,8 cylinders,gas,14222,clean,other,2GTV2LECXK1123316,4wd,,pickup,blue,al
7308725471,gadsden-anniston,46990,2014,chevrolet,corvette stingray,good,8 cylinders,gas,16966,clean,other,1G1YA3D74E5119018,rwd,,other,white,al
7308530772,gadsden-anniston,1000,2006,toyota,camry,fair,4 cylinders,gas,250000,clean,automatic,,fwd,full-size,sedan,silver,al
7308389976,gadsden-anniston,28000,2002,,am general humvee,like new,,diesel,500,clean,automatic,,,,,,al
7308316416,gadsden-anniston,26590,2017,bmw,3 series 330i xdrive sedan,good,,other,14358,clean,other,WBA8D9C38HA011395,,,sedan,black,al
7308255204,gadsden-anniston,27990,2016,bmw,3 series 340i sedan 4d,good,,gas,46057,clean,other,WBA8B3G53GNT91767,rwd,,sedan,blue,al
7308255222,gadsden-anniston,40590,2020,bmw,3 series 330i xdrive sedan,good,,gas,1588,clean,other,3MW5R7J08L8B35785,,,sedan,white,al
7308237514,gadsden-anniston,10500,2011,ford,expedition xlt,,,gas,151843,clean,automatic,,,,,,al
7308192160,gadsden-anniston,26990,2018,bmw,3 series 330i xdrive sedan,good,,gas,13088,clean,automatic,WBA8D9G55JNU69602,,,sedan,,al
7307894360,gadsden-anniston,7699,2013,subaru,impreza 2.0i premium,,,gas,150000,clean,automatic,,,,,,al
7307776241,gadsden-anniston,6500,2003,chevrolet,tahoe,excellent,8 cylinders,gas,257000,clean,automatic,,rwd,full-size,SUV,silver,al
7307756467,gadsden-anniston,2990,1996,nissan,pickup,,,gas,233000,clean,manual,,,,,,al
7307743189,gadsden-anniston,4600,2002,toyota,rav4,,,gas,195000,clean,automatic,,,,,,al
7307285901,gadsden-anniston,28999,1955,chevrolet,210,good,8 cylinders,gas,1234,clean,automatic,,rwd,full-size,sedan,orange,al
7307279084,gadsden-anniston,23990,2019,mitsubishi,outlander gt sport,good,6 cylinders,gas,20657,clean,other,JA4JZ4AX9KZ001881,4wd,,SUV,brown,al
7307219384,gadsden-anniston,0,2018,acura,tlx,excellent,4 cylinders,gas,33916,clean,automatic,19UUB1F55JA007978,fwd,,sedan,black,al
7307181532,gadsden-anniston,28990,2017,gmc,acadia slt-1 sport utility,good,6 cylinders,gas,18041,clean,other,1GKKNMLS2HZ305977,fwd,,SUV,,al
7307181409,gadsden-anniston,21990,2017,gmc,acadia sle-1 sport utility,good,,gas,48959,clean,other,1GKKNKLA4HZ273691,fwd,,SUV,white,al
7307153776,gadsden-anniston,16590,2013,lincoln,mkz sedan 4d,good,,gas,61087,clean,other,3LN6L2G99DR819673,fwd,,sedan,red,al
7306728413,gadsden-anniston,19590,2017,acura,ilx sedan 4d,good,,diesel,29014,clean,other,19UDE2F70HA013762,fwd,,sedan,black,al
7306728325,gadsden-anniston,16990,2014,acura,ilx 2.0l sedan 4d,good,,other,44473,clean,other,19VDE1F37EE001597,,,sedan,silver,al
7306701707,gadsden-anniston,0,2019,chevrolet,traverse,excellent,6 cylinders,gas,27914,clean,automatic,1GNERKKW4KJ300783,fwd,,SUV,black,al
7306657729,gadsden-anniston,38590,2020,jaguar,e-pace p250 sport utility,good,,other,1372,clean,other,SADFK2FX2L1Z76529,,,SUV,black,al
7306625040,gadsden-anniston,28590,2018,audi,q5 premium sport utility 4d,good,,gas,35036,clean,other,WA1ANAFY5J2127786,,,SUV,black,al
7306472730,gadsden-anniston,5000,1988,dodge,w150,good,8 cylinders,gas,90000,clean,automatic,,4wd,full-size,truck,grey,al
7306258048,gadsden-anniston,30990,2018,acura,mdx sh-awd sport utility,good,6 cylinders,gas,34605,clean,other,5J8YD4H39JL014431,,,SUV,white,al
7306185248,gadsden-anniston,0,2020,ram,1500,excellent,8 cylinders,gas,11892,clean,automatic,1C6SRFFT8LN170334,4wd,,truck,white,al
7306178721,gadsden-anniston,34590,2019,acura,mdx sh-awd sport utility,good,,other,27387,clean,other,5J8YD4H34KL004925,,,SUV,black,al
7306131153,gadsden-anniston,32990,2017,acura,mdx sh-awd sport utility,good,6 cylinders,gas,29322,clean,other,5J8YD4H54HL000710,,,SUV,white,al
7306109985,gadsden-anniston,29990,2018,acura,mdx sport utility 4d,good,,other,33727,clean,other,5J8YD3H30JL000010,,,SUV,silver,al
7305778046,gadsden-anniston,38615,2021,chevrolet,silverado 1500,,4 cylinders,gas,1,clean,automatic,,4wd,full-size,pickup,black,al
7305701365,gadsden-anniston,5400,2005,ford,ranger xl,,6 cylinders,gas,214000,clean,automatic,,,,,,al
7305700459,gadsden-anniston,12590,2013,,Scion xD Hatchback 4D,good,,gas,91825,clean,other,JTKKUPB4XD1037474,fwd,,hatchback,,al
7305693723,gadsden-anniston,3600,2003,volkswagen,jetta,,,gas,172300,clean,manual,,,,,,al
7305659137,gadsden-anniston,38990,2020,infiniti,qx60 luxe sport utility,good,6 cylinders,gas,5279,clean,other,5N1DL0MN9LC508268,fwd,,other,black,al
7305618450,gadsden-anniston,27990,2018,alfa-romeo,romeo stelvio sport utility,good,,gas,18112,clean,other,ZASFAKAN8J7B80678,,,hatchback,blue,al
7305563982,gadsden-anniston,39990,2020,infiniti,qx60 luxe sport utility,good,6 cylinders,gas,6500,clean,automatic,5N1DL0MMXLC502602,,,other,blue,al
7305181135,gadsden-anniston,18590,2018,hyundai,sonata sel sedan 4d,good,,gas,22075,clean,other,5NPE34AF7JH658815,fwd,,sedan,white,al
7305144808,gadsden-anniston,29990,2018,audi,a6 2.0t premium plus sedan,good,,other,24996,clean,automatic,WAUG8AFC8JN040987,,,sedan,silver,al
7305144787,gadsden-anniston,15590,2016,kia,soul wagon 4d,good,,gas,23972,clean,other,KNDJN2A28G7302820,fwd,,wagon,brown,al
7305096100,gadsden-anniston,27990,2017,lincoln,continental select sedan,good,6 cylinders,gas,19492,clean,automatic,1LN6L9TK4H5636420,,,sedan,,al
7305053208,gadsden-anniston,0,2015,bmw,x5,,6 cylinders,gas,78104,clean,automatic,,rwd,mid-size,SUV,white,al
7304876750,gadsden-anniston,5900,2007,ford,escape xlt,like new,,gas,174000,clean,automatic,,,,,,al
7304868532,gadsden-anniston,11000,2014,chevrolet,equinox lt,good,,gas,143000,clean,manual,,,full-size,SUV,grey,al
7304769398,gadsden-anniston,7200,2013,nissan,sentra,excellent,,gas,117500,clean,automatic,,fwd,full-size,sedan,white,al
7304710848,gadsden-anniston,18590,2017,toyota,camry le sedan 4d,good,,gas,30223,clean,other,4T1BF1FK4HU421581,fwd,,sedan,silver,al
7304710647,gadsden-anniston,39590,2018,jeep,wrangler unlimited all new,good,6 cylinders,gas,21893,clean,other,1C4HJXEGXJW175675,4wd,,SUV,silver,al
7304626182,gadsden-anniston,40590,2018,jeep,wrangler unlimited all new,good,6 cylinders,gas,22092,clean,other,1C4HJXEG8JW102952,4wd,,SUV,,al
7304626193,gadsden-anniston,36590,2017,chevrolet,tahoe lt sport utility,good,,other,60476,clean,other,1GNSCBKC1HR284238,,,SUV,silver,al
7304210326,gadsden-anniston,21590,2013,bmw,3 series 335i xdrive sedan,good,,gas,62993,clean,other,WBA3B9C55DJ437184,,,sedan,silver,al
7304177284,gadsden-anniston,40888,2020,jeep,gladiator,,,gas,19069,clean,automatic,1C6HJTAGXLL119987,4wd,,,black,al
7304171617,gadsden-anniston,24990,2018,bmw,3 series 330i xdrive sedan,good,,gas,34454,clean,automatic,WBA8D9G5XJNU68848,,,sedan,black,al
7304134969,gadsden-anniston,31590,2018,bmw,3 series 340i xdrive sedan,good,,gas,39421,clean,automatic,WBA8B7G55JNU95210,,,sedan,blue,al
7304128482,gadsden-anniston,7400,2011,toyota,camry se,,4 cylinders,gas,192000,clean,automatic,,,,,,al
7304127748,gadsden-anniston,2900,2002,hyundai,elantra,,,gas,198000,clean,automatic,,,,,,al
7304126335,gadsden-anniston,7900,2003,mazda,mx-5 miata,,4 cylinders,gas,89500,clean,manual,,,,,,al
7304082677,gadsden-anniston,24590,2018,bmw,3 series 330i xdrive sedan,good,,other,38872,clean,other,WBA8D9G53JNU69355,,,sedan,black,al
7303829977,gadsden-anniston,27900,2011,gmc,sierra,excellent,,diesel,215000,clean,automatic,,,,truck,silver,al
7303701629,gadsden-anniston,19990,2020,mitsubishi,outlander sport es,good,,other,11103,clean,other,JA4AP3AU9LU013694,,,hatchback,orange,al
7303674215,gadsden-anniston,0,2019,honda,cr v,excellent,4 cylinders,gas,9546,clean,automatic,2HKRW1H5XKH504766,fwd,,SUV,red,al
7303622968,gadsden-anniston,34590,2020,cadillac,xt4 sport suv 4d,good,,gas,9624,clean,other,1GYFZFR48LF105065,,,hatchback,white,al
7303622904,gadsden-anniston,63990,2019,audi,q8 premium sport utility 4d,good,,other,20126,clean,automatic,WA1AVAF19KD013248,,,other,black,al
7303578079,gadsden-anniston,40990,2020,bmw,5 series 530i sedan 4d,good,,gas,16929,clean,other,WBAJR3C0XLCD03815,rwd,,sedan,black,al
7303170787,gadsden-anniston,26990,2018,gmc,acadia sle-2 sport utility,good,6 cylinders,gas,26514,clean,other,1GKKNLLS5JZ181591,fwd,,SUV,,al
7303137372,gadsden-anniston,23990,2017,lincoln,mkz reserve sedan 4d,good,,gas,28565,clean,other,3LN6L5E96HR662842,fwd,,sedan,,al
7303099229,gadsden-anniston,24990,2020,mitsubishi,outlander gt sport,good,,other,28945,clean,other,JA4JZ4AX3LZ036515,4wd,,SUV,white,al
7303056643,gadsden-anniston,36590,2020,gmc,acadia denali sport utility,good,6 cylinders,gas,33026,clean,other,1GKKNXLS6LZ134810,,,SUV,black,al
7302964120,gadsden-anniston,1,2012,chevrolet,malibu,,,gas,268000,clean,automatic,,,,,,al
7302963842,gadsden-anniston,1,2002,toyota,camry,,,gas,165000,clean,automatic,,,,,,al
7302963587,gadsden-anniston,1,2004,gmc,envoy,,,gas,191000,clean,automatic,,,,,,al
7302830147,gadsden-anniston,21000,2011,jeep,wrangler unlimited sport,good,6 cylinders,gas,169000,clean,automatic,,4wd,full-size,SUV,orange,al
7302642398,gadsden-anniston,23990,2019,acura,ilx premium pkg sedan 4d,good,,gas,7281,clean,other,19UDE2F75KA013392,fwd,,sedan,black,al
7302590651,gadsden-anniston,39990,2019,jaguar,e-pace p300 r-dynamic se,good,,other,17961,clean,other,SADFL2GXXK1Z35656,,,SUV,silver,al
7302537616,gadsden-anniston,8990,2013,,smart fortwo Passion Hatchback,good,,gas,59072,clean,automatic,WMEEJ3BA2DK636540,rwd,,coupe,silver,al
7302537604,gadsden-anniston,38990,2020,audi,q5 45 tfsi premium plus,good,,gas,19067,clean,other,WA1BNAFYXL2013483,,,SUV,white,al
7302115545,gadsden-anniston,37590,2019,acura,mdx advance pkg sport,good,,other,30356,clean,other,5J8YD3H83KL005134,,,other,silver,al
7302095238,gadsden-anniston,0,2021,nissan,titan xd,excellent,8 cylinders,gas,2576,clean,automatic,1N6AA1FBXMN506733,4wd,,truck,black,al
7302069105,gadsden-anniston,43590,2020,acura,mdx sh-awd w/technology,good,6 cylinders,gas,12012,clean,other,5J8YD4H50LL000485,,,other,silver,al
7302031614,gadsden-anniston,42990,2020,acura,mdx technology pkg sport,good,,other,3207,clean,other,5J8YD3H53LL000555,fwd,,other,white,al
7302006510,gadsden-anniston,5500,1985,chevrolet,,good,8 cylinders,diesel,15405,clean,automatic,,4wd,full-size,pickup,brown,al
7301987643,gadsden-anniston,39990,2020,acura,mdx sh-awd sport utility,good,6 cylinders,gas,1237,clean,other,5J8YD4H39LL041518,,,other,white,al
